illustrator_name,gig_rating,gig_price_from,gig_img_url,gig_url,gig_num_rated,gig_design_type,gig_design_style,client_origins,client_names,illustrator_origins,illustrator_response_times
mr_vogt,5,40,"https://fiverr-res.cloudinary.com/video/upload/so_64.032969,t_gig_cards_web/w1pjkpr0sf53imktrrvr.png",https://www.fiverr.com/mr_vogt/design-a-modern-minimalist-business-logo?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=42&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=d987e6c1-8b20-431a-8235-f0e35f4c614b,82,0,0,United States,c52052,United States,1
ericdesigner1,4.8,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/271410688/original/e66aef0ffa7ce9c13a38536786945314c211f812.jpg",https://www.fiverr.com/ericdesigner1/design-3-business-logo-unique-minimalist-and-timeless?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=43&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=38e1da0e-ed56-46bf-a881-b2a2d33b1c0c,397,0,0,United States,justin_sam1,United States,1
fetannus,5,30,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/161949721/original/bd57853b4bc0e5b4752bae63942642b3acbeff7b.jpg",https://www.fiverr.com/fetannus/create-the-logo-that-you-wish?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=44&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=90e5e1af-8c58-4944-b64d-1d9af09cd91f,58,0,0,Israel,estherorel,Switzerland,8
logodreams,4.9,45,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/6226325/original/8e1d90b2a86fa99800c047b11e048c40b93629ca.jpg",https://www.fiverr.com/logodreams/create-amazing-video-intro-with-your-logo?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=45&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=7d6921b7-3a80-47fa-819e-e73f598861d4,1000,0,0,United States,ryanburbank123,Italy,1
zera93,5,35,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/2235503/original/5f73a312695668c039acfd7d9f8dd5f1d96c0931.jpg",https://www.fiverr.com/zera93/do-logo-design?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=46&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=7bcf285b-311c-4ec7-ae29-5fa12c66d74f,1000,0,0,United Kingdom,lauracarney88,Serbia,2
thedesignaffair,4.9,25,"https://fiverr-res.cloudinary.com/video/upload/so_0.692822,t_gig_cards_web/acqh2sxrod8hhty9o54i.png",https://www.fiverr.com/thedesignaffair/design-minimalist-logo-design?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=47&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=605f4601-09a1-405f-800e-fa42ef648cad,1000,0,0,United States,chiefatlarge,India,2
misty_mole,5,25,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/259891490/original/ab4a06f811c52be2fe518cb0d64eac57961585f3.jpeg",https://www.fiverr.com/misty_mole/do-a-modern-minimalist-logo-design?context_referrer=subcategory_listing&source=visual_filters&ref_ctx_id=fbe7a36ed5326e733a8417bc8ffb2b98&pckg_id=1&pos=48&context_type=rating&funnel=fbe7a36ed5326e733a8417bc8ffb2b98&ref=style%3Aflat_minimalist&imp_id=afe6750d-aeb3-497a-9d54-94a8d1882501,1000,0,0,United States,adam_shrpa,United States,3
zunairaah,4.9,70,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/122501197/original/3acf4aeee6f62ace404d17a217a0ddf12c6b350e.jpg",https://www.fiverr.com/zunairaah/design-a-modern-and-luxury-minimalist-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=1&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=c4afe33a-4682-4af3-8151-d29101f7ae12,1000,0,0,United States,heroninja51,Pakistan,1
mariakhan811,4.9,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/260267723/original/7195b1c2a3fd15f101ce085cd301b098483db912.jpg",https://www.fiverr.com/mariakhan811/do-3d-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=2&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=407afc99-7e3e-4ae9-80df-b903a774e2c3,379,0,0,Germany,cindi1994,Pakistan,1
valeriiaty,4.9,50,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/162059693/original/e5002568c45809d8586d525c25ddc7cf69a53cc1.png",https://www.fiverr.com/valeriiaty/design-a-modern-and-truly-unique-logo-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=3&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=01858e3f-338c-4311-b36e-7f282b54ff98,1000,0,0,United States,montecarlorei,Ukraine,5
skydesigner,4.9,80,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/3307391/original/61fde5d1ed34f93dc30ac8327f40dcb9ac7218bf.png",https://www.fiverr.com/skydesigner/do-flat-logo-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=4&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=25dc7d65-7dca-451b-95d5-1badb0cc7a98,1000,0,0,United States,samjohnson741,Bosnia and Herzegovina,2
b_logomaker,5,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/163754892/original/9fdc89de7b574bfcd213695eab1a76769a5deef7.jpg",https://www.fiverr.com/b_logomaker/do-modern-mobile-app-logo-or-app-icon-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=5&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=c0037425-3583-40af-88e5-359e60524ee1,455,0,0,United States,bryceerdm,Bangladesh,1
logoflow,4.9,15,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/22527722/original/d9de303ea2f07efe1e75e1a67f657e33e6aa9b4f.jpg",https://www.fiverr.com/logoflow/do-professional-and-unique-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=6&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=4d2e5666-e873-4584-be3d-6abd457ba3b2,1000,0,0,Netherlands,livepvm,India,1
aviafriat,5,60,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/76029786/original/c6d294ece5150a0b4fe08357dc007457829bd2a8.jpg",https://www.fiverr.com/aviafriat/do-a-great-logo-design-in-hebrew?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=7&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=c9b1d51c-f180-4b34-8bb5-1f44355c60ab,408,0,0,Israel,doron036,Israel,1
zeeshanzahirali,4.9,30,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/160680564/original/c1922678fcf31038f9f9e4cfd6dd6067061af57d.png",https://www.fiverr.com/zeeshanzahirali/design-professional-logo-for-business-in-24-hours?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=8&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=4eb1852c-1256-4eaa-90c7-b0f10e891ece,407,0,0,United States,rvinsight,United States,2
shezy_design,5,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/141849813/original/d19a6338a5d88a8ecc16eef74128bde47d1a5d99.png",https://www.fiverr.com/shezy_design/make-an-attractive-political-campaign-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=9&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=dc374aac-ba79-4596-a2e9-7919903b6b6c,777,0,0,United States,kamrenstowers,Pakistan,1
xer0_xdesign,4.9,20,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/7176527/original/a5456b4e290fc1e44ad6f956aaa5f0d02b902f7b.png",https://www.fiverr.com/xer0_xdesign/design-a-spectacular-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=10&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=63a4a8e1-055e-4c7c-b191-aa4ce4aedce8,1000,0,0,United States,fireandice007,Pakistan,2
arundaskm,5,80,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/1360189/original/cb4b5dd861907fe92720b1009eadd53e8dcc864b.jpg",https://www.fiverr.com/arundaskm/design-logo-for-your-company?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=11&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=161f508f-adce-420e-b6f7-12c335cfd7b8,1000,0,0,Poland,blackskullscrew,India,3
teamofcreatives,4.9,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/238487680/original/b7d4172d5dd96d6b40bed3ba438319b399000117.png",https://www.fiverr.com/teamofcreatives/do-modern-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=12&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=81c9cc72-3642-45ba-b519-1ccddca029d4,649,0,0,Canada,brendan_mooney,Pakistan,1
jeyarts,4.9,40,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/100849695/original/861139cd50b2e53d18e301ae12619c2d397ee171.jpg",https://www.fiverr.com/jeyarts/do-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=13&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=a59e7228-a48e-4a25-8d78-b1aae2bc6ff9,1000,0,0,Ireland,robertcstaton,Sri Lanka,2
xco_studio,4.9,30,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/133101570/original/587fa2a196b40020707d9c42b38482acb34a9f08.jpg",https://www.fiverr.com/xco_studio/do-modern-minimalist-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=14&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=a49f585a-9a8a-4685-a340-38501e72e0e8,1000,0,0,Germany,dannyfresh1,United Kingdom,1
illustriouss,4.9,15,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/110847760/original/00bbe27e2dc6b3b34bd1a6c02b9b5867e1aff783.jpg",https://www.fiverr.com/illustriouss/do-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=15&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=0acc2183-e584-48c5-9b42-d801f015f677,1000,0,0,United States,issaturn,India,1
malikahmed99,4.9,10,"https://fiverr-res.cloudinary.com/video/upload/so_30.80919,t_gig_cards_web/iqqqy3k0bn83ghwzc47w.png",https://www.fiverr.com/malikahmed99/design-dj-music-producer-and-band-logo-43b1?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=16&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=14d14981-f1d1-4cbe-8eab-c79ca7838a92,984,0,0,Netherlands,jetyxnl,Pakistan,1
shapebuilders,4.9,30,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/206887297/original/05d9716da4bd4e9fb1daa0c64c4352c0e8422ee2.jpg",https://www.fiverr.com/shapebuilders/design-luxury-monogram-business-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=17&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=106cbe44-67a1-4cb3-a769-98107e8b109e,377,0,0,United States,lactosechick,Pakistan,1
delightlogoz,4.9,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/239053563/original/43320dd0b0c4e0146041d0dbaa51ab1602d6cd87.jpg",https://www.fiverr.com/delightlogoz/design-a-modern-and-elegant-minimalist-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=18&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=9b6ddb5b-2dad-426a-bcdd-03c60936cd84,1000,0,0,United States,metrostems,Pakistan,1
roxsybeuw,4.9,20,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/301838416/original/d6cf14c5e0fb71f11b73e86f9717c8c5c2b0780c.png",https://www.fiverr.com/roxsybeuw/create-unique-modern-minimalist-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=19&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=eeeaa237-58f6-42e1-9a29-df1a7e8cdd15,117,0,0,Italy,fra_dina,Sri Lanka,1
hirparabhavin,4.9,40,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/181018412/original/9df3ba5e11d69cc6e14d7a61e9e7ba50c05cb4f1.jpg",https://www.fiverr.com/hirparabhavin/design-flat-simple-modern-creative-signature-minimalist-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=20&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=9cc71d8d-b23d-4c48-bd0f-986af179c5a6,177,0,0,United States,cmenk02,India,1
poppy_lights,4.9,40,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/143534112/original/56fad00e965dc36a842bb7e73eb0f1c085ee79b2.png",https://www.fiverr.com/poppy_lights/do-high-end-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=21&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=36a95333-4bdb-458d-86b2-7171c9a5521b,942,0,0,United States,leandromarte,Sri Lanka,3
explorance,4.9,25,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/194009784/original/5d2ce9be504e32084e203aaf20151469c65107b3.jpg",https://www.fiverr.com/explorance/design-a-minimal-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=22&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=87c8388d-77e1-40ea-8b7a-e78538ee63c3,1000,0,0,United States,manger88,India,2
kawsarhossan,4.9,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/137432496/original/4441be1a7b0f653e836174934d2d15ccdd194d1e.jpg",https://www.fiverr.com/kawsarhossan/design-logo-design-in-24-hours?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=23&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=1d83ccad-0263-41ca-a865-3dc53f50060d,538,0,0,United States,caroline_nguyen,Bangladesh,1
hello_friday,4.9,45,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/96968616/original/a627955bbf0657bfd8fb57e734396d54bd48f786.jpg",https://www.fiverr.com/hello_friday/design-luxury-initials-monogram-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=24&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=6b0aa5d3-3e6a-4dd7-8d0e-0b6e0fdafd5f,1000,0,0,United States,marmar4216,Indonesia,1
talentino12,5,40,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/120741108/original/99d9b422c907873158a3a1b88bd40f1aa3f791ed.jpg",https://www.fiverr.com/talentino12/do-amazing-business-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=25&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=5aa387fe-5d75-4aaa-93e0-55a1d894ee44,1000,0,0,France,wnd3rmusic,Serbia,1
faizankhanani,4.9,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/238180463/original/17b2060579adf9abaee5a91bc91ab4dea8eb94b8.png",https://www.fiverr.com/faizankhanani/create-a-modern-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=26&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=471a65ab-c91d-4548-b341-8d7ae125682a,498,0,0,Malaysia,shacter,Pakistan,1
mm_hassan,4.8,20,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/240161600/original/3420d134e48a95c626815837a051de5e42c258fe.jpg",https://www.fiverr.com/mm_hassan/do-unique-logo-design-cb3b?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=27&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=dc083bb2-f1bd-4343-9eb2-d393ff2afc42,960,0,0,United States,cryptoshare,Bangladesh,1
texas_studios,4.8,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/243650148/original/411a70951521cd3266761691d2e87b899cc38732.jpg",https://www.fiverr.com/texas_studios/do-modern-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=28&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=1bd68a64-25da-4c40-bda9-ba51fcb4a437,332,0,0,United Kingdom,toyemporium,United States,1
hasyodesign,4.9,15,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/98273966/original/3fdc00a5b42536a2740ec6048acf22da871702b4.jpg",https://www.fiverr.com/hasyodesign/design-an-amazing-professional-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=29&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=579b7fd2-f13a-41a5-8d30-ef1343adde6e,381,0,0,Netherlands,accessaria,Morocco,1
mrh_apon,4.9,35,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/187708935/original/3a1bb0d901fdb1f680b9e12824618af46f73f6f5.jpg",https://www.fiverr.com/mrh_apon/minimal-simple-elegant-company-website-modern-creative-custom-unique-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=30&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=8ca922b8-e726-434e-a565-b9d96ae743dc,154,0,0,United States,jaybourne,Bangladesh,1
delengo,4.9,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/192870904/original/6e0e0600e3c024f9e7acdc96f72ab9958fad5c6d.jpg",https://www.fiverr.com/delengo/create-modern-minimalist-luxury-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=31&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=52a4ba90-448f-4454-a592-fb02e95ad38c,1000,0,0,Germany,mzarey,Sri Lanka,1
zonestudio1,4.9,95,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/67151721/original/b50ccf31d5f8d266fd9cfbb32dc956022ed31d05.jpg",https://www.fiverr.com/zonestudio1/design-3-modern-technology-logo-for-your-company?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=32&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=d41eb5a0-caf0-44ec-b715-d9c10953fa56,1000,0,0,United Kingdom,tsuole,Pakistan,1
logosdreams,4.7,5,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/295989895/original/5e65fc772ebf67a41645671173230c364d148383.jpg",https://www.fiverr.com/logosdreams/create-modern-minimalist-business-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=33&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=a00d2313-7971-4c8d-949d-7c35105a0e26,67,0,0,United States,pyramidsociety,Pakistan,1
junaid710,4.9,30,"https://fiverr-res.cloudinary.com/video/upload/so_0.208177,t_gig_cards_web/b578w6s9b5lflwvrwxyw.png",https://www.fiverr.com/junaid710/design-a-unique-modern-minimalist-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=34&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=f64dfd12-108f-4de0-92e3-10c9eb9404ad,124,0,0,Australia,vixtro_au,Pakistan,1
cantikdesign,4.9,10,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/109849977/original/05531240bbef5e1186fed4a4c384a8d8d323fd55.png",https://www.fiverr.com/cantikdesign/design-flat-minimalist-logo?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=35&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=755e94e3-7569-4fd5-ab55-18461d43a01a,264,0,0,United States,awpmarketing,Indonesia,1
alex_logos,5,45,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/7531102/original/8b388213b19838d98656c78dfe00dcadacfd2faf.jpg",https://www.fiverr.com/alex_logos/do-a-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=36&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=f1493c17-6a43-449f-8fe0-36999ce2a380,1000,0,0,United Kingdom,richarddowman,Sri Lanka,4
hellogfx7,4.9,30,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/285510584/original/13e93f10ac50ab88e21b964b27f303fdeb07537a.jpg",https://www.fiverr.com/hellogfx7/do-outstanding-creative-modern-logo-design?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=37&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&seller_online=true&imp_id=71b0ed83-3dbd-4b56-8fb9-d50691b6a44c,150,0,0,Austria,simplebenji01,Bangladesh,1
infinitygraphcs,5,15,"https://fiverr-res.cloudinary.com/t_gig_cards_web,q_auto,f_auto/gigs/271130288/original/cd072cf5121dee97bbc34192a9875e8e71a7c56b.png",https://www.fiverr.com/infinitygraphcs/design-redesign-vectorize-any-logo-or-graphic?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=20574a563e3a2124e3f2233937907b9f&pckg_id=1&pos=38&context_type=rating&funnel=20574a563e3a2124e3f2233937907b9f&ref=style%3Aflat_minimalist&imp_id=9b6d8f4f-1468-48ca-a775-4385767b96d9,147,0,0,United States,iloveyahoo7,United States,1
